int_number,city,state,first_analysis_yr,last_analysis_yr,n_approaches,int_type,lighting_count,exclusive_ltl_count,two_way_count,rtor_permitted_count,ind_tx_count,ind_ca_count,ind_mn_count,ind_twltl_count,ind_ow_count,ind_2u_count,ind_divided_count,ind_30or35_count,ind_40__count,ind_sharrow_count,ind_bikelane_count,ind_sidepath_count,numpsl_min,numpsl_max,numpsl_sum,num_lanes_min,num_lanes_max,num_lanes_sum,bulb_outs_min,bulb_outs_max,bulb_outs_sum,count_ltl_min,count_ltl_max,count_ltl_sum,count_rtl_min,count_rtl_max,count_rtl_sum,count_rtor_min,count_rtor_max,count_rtor_sum,liquor_stores_0_1mi_min,liquor_stores_0_1mi_max,liquor_stores_0_1mi_sum,transit_daily_trips_0_5mi_min,transit_daily_trips_0_5mi_max,transit_daily_trips_0_5mi_sum,park_distance_min,park_distance_mean,park_distance_max,school_distance_min,school_distance_mean,school_distance_max,park_distance_has_500ft,park_distance_has_qtrmi,park_distance_has_halfmi,school_distance_has_500ft,school_distance_has_qtrmi,school_distance_has_halfmi,duration_yrs,avg_aadt_min,avg_aadt_max,avg_aadt_sum,avg_aadt_mean,avg_popden_min,avg_popden_max,avg_popden_sum,avg_popden_mean,avg_empden_min,avg_empden_max,avg_empden_sum,avg_empden_mean,avg_avgwindspd_min,avg_avgwindspd_max,avg_avgwindspd_sum,avg_avgwindspd_mean,avg_fraccombike_min,avg_fraccombike_max,avg_fraccombike_sum,avg_fraccombike_mean,avg_fraccomwalk_min,avg_fraccomwalk_max,avg_fraccomwalk_sum,avg_fraccomwalk_mean,avg_aadb_min,avg_aadb_max,avg_aadb_sum,avg_aadb_mean,avg_aadp_min,avg_aadp_max,avg_aadp_sum,avg_aadp_mean,sum_totalcrash,sum_pedcrash,sum_bikecrash,sum_kacrash,sum_daycrash,sum_nightcrash,sum_dawnduskcrash,sum_ka_nightcrashes,sum_ped_k_a,sum_ped_night,sum_ped_nightk_a,sum_bike_k_a,sum_bike_night,sum_bike_nightk_a
24213,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,1,3,3,0,0,0,0,0,3,0,2,0,2,0,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.081536,486.48605333333336,488.07663,532.614298,533.6117556666667,534.38642,1,1,1,0,1,1,11,921.1399810999999,12527.272727272728,25975.685435645453,8658.561811881817,12835.31100090909,12958.692180909093,38666.54404909091,12888.848016363638,1047.7011991181819,1066.9187014000001,3162.3210996363637,1054.1070332121212,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.06087243309090909,0.06101860218181816,0.18281772563636361,0.060939241878787874,0.038531165000000006,0.03858709854545455,0.11567819190909091,0.038559397303030304,597.979376821049,925.5318555761122,2445.844534827125,815.2815116090417,266.04660670716794,323.9253462595906,856.979315155439,285.6597717184796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24446,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,1,2,0,0,0,0,3,2,0,4,0,1,1,0,30.0,30.0,120.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,170.363712,171.847836,173.325378,47.866378,49.295753,50.706942,1,1,1,1,1,1,11,3379.8233403636364,12381.818181818182,28634.651689454542,7158.6629223636355,12797.554731818183,12855.089668181818,51358.186727272725,12839.546681818181,4193.004389090908,4193.004389090908,16772.017556363633,4193.004389090908,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.048808265090909096,0.048886601090909095,0.19538963890909092,0.04884740972727273,0.03576521972727273,0.03584793554545454,0.14322619218181817,0.03580654804545454,433.4573501695743,837.4633595385841,2262.91678975797,565.7291974394925,414.4682042725308,517.5193552581005,1957.6857039294928,489.4214259823732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24464,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,4,0,4,0,0,2,2,30.0,30.0,120.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,74.833109,76.12706025,77.411811,185.06915,186.58810625,188.099508,1,1,1,1,1,1,11,4479.088796363636,10439.567118181818,31491.383187272728,7872.845796818182,12958.34562,12963.81759909091,51841.00747636363,12960.251869090907,4536.951379181818,4536.951379181818,18147.805516727272,4536.951379181818,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.051936223000000004,0.05200692027272727,0.20788686045454544,0.05197171511363636,0.04286455854545455,0.042970325999999996,0.17166976581818186,0.042917441454545464,585.5697446092702,1190.9859868928763,3526.1210847727543,881.5302711931886,395.8825152033913,494.9108879491691,1782.052647194593,445.51316179864824,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24473,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,4,0,3,0,1,2,1,20.0,30.0,110.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,183.022178,184.3638465,185.502133,239.89692,241.03512275,242.18051,1,1,1,1,1,1,11,1049.16409,7357.748936363636,18461.458480909092,4615.364620227273,12880.020845454546,12897.040915454547,51551.41547090909,12887.853867727272,4254.2457076363635,4254.477243818182,17017.44590290909,4254.361475727273,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.05215776009090909,0.05222140390909091,0.20875839381818187,0.05218959845454547,0.04417873727272728,0.04428585327272727,0.17692888354545458,0.044232220886363645,550.1239698537591,5499.174020245732,7722.42248228117,1930.6056205702926,376.0346313255773,570.4904974459635,1793.360043903249,448.3400109758123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24498,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,2,1,0,0,0,0,2,3,1,2,0,1,0,3,25.0,30.0,110.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,75.995924,77.339036,78.68329,385.730502,387.09743225,388.452619,1,1,1,1,1,1,11,8745.454545454546,15963.636363636364,49200.0,12300.0,13259.485926363635,13265.485098181816,53049.992911818175,13262.498227954544,4447.231111272727,4447.231111272727,17788.924445090906,4447.231111272727,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.060801469090909104,0.060864676090909085,0.24333183681818182,0.060832959204545456,0.06260855945454545,0.0627807770909091,0.25077922609090914,0.06269480652272728,954.0606156370537,1922.5230285659366,6695.516717961937,1673.8791794904841,360.8582537040033,547.6535305500194,1869.0315268143238,467.25788170358095,9.0,9.0,0.0,2.0,6.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
24501,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,2,4,0,0,0,0,2,3,0,3,0,0,2,2,25.0,30.0,115.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,166.512897,167.6616335,168.813343,277.22156,278.41467925,279.601488,1,1,1,1,1,1,11,4809.090909090909,15845.454545454546,41963.63636363636,10490.90909090909,12811.150256363639,12948.144781818182,51617.56272636365,12904.390681590912,3757.021768363636,3757.021768363636,15028.087073454544,3757.021768363636,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06006403027272727,0.060140766000000005,0.24040969954545457,0.060102424886363644,0.06478985072727272,0.06497674754545454,0.25953296172727275,0.06488324043181819,663.6743128257585,1829.7703958617312,4813.060350334877,1203.2650875837192,367.5956382330193,555.3900979907252,1835.838654570576,458.959663642644,10.0,8.0,2.0,1.0,4.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
24994,Seattle,WA,2014.0,2024.0,3,3SG 2x2,3,0,3,3,0,0,0,0,0,1,0,0,2,0,0,0,20.0,40.0,100.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.45523,44.370428000000004,45.928661,115.378639,116.33414266666666,117.358307,1,1,1,1,1,1,11,939.4313198,12936.363636363636,26812.158592527278,8937.386197509091,3208.5712323636358,3307.2763343636366,9747.217459363635,3249.072486454545,809.3347051,811.7658349454545,2432.8663749909097,810.955458330303,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.035484314272727274,0.03558069999999999,0.10656833936363636,0.03552277978787879,0.02140538690909091,0.02151812309090909,0.06438061109090909,0.021460203696969698,386.3217856599516,456.52146094388934,1229.9687589033151,409.98958630110513,178.8397304647949,236.09991130498392,594.3872015710555,198.1290671903518,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25006,Seattle,WA,2014.0,2024.0,3,3SG 2x2,3,0,3,3,0,0,0,0,0,1,0,1,2,0,0,0,30.0,40.0,110.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.172994,267.7305776666667,269.204268,365.917298,367.51295933333336,368.82703,1,1,1,1,1,1,11,6691.919008,16172.727272727272,35801.00991709091,11933.669972363634,4125.074284727274,4164.426436818181,12422.058973727271,4140.686324575757,877.5221090909091,880.3005432363636,2638.1231955636363,879.374398521212,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.04211544618181818,0.042202902090909086,0.12649277036363638,0.04216425678787879,0.03232808063636364,0.032463660090909084,0.09720976472727272,0.032403254909090906,404.9902998967744,412.4745136750061,1226.3020069346317,408.76733564487716,170.33981603311,183.6209422360256,524.4810119980237,174.8270039993413,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25246,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,3,0,2,0,0,0,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.000116,630.767657,632.139985,561.031417,561.9755666666666,562.99869,0,1,1,0,1,1,11,993.7417018,11254.545454545454,23502.832610890906,7834.277536963634,11990.504385454546,11995.404588181818,35980.00175818182,11993.33391939394,1787.9223553636364,1794.0580641818183,5372.912745272727,1790.970915090909,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.05440176709090909,0.05447719327272727,0.16329973245454546,0.05443324415151515,0.043219398727272734,0.043276331090909094,0.12974507481818182,0.043248358272727265,453.07524799400636,516.3218430260587,1423.1366978117205,474.37889927057347,251.04122695314908,305.55168198745196,807.903341983525,269.30111399450834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25247,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,3,0,2,0,0,0,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.801557,611.1414283333334,611.938051,551.141368,552.0961626666667,553.059229,0,1,1,0,1,1,11,2138.9440189999996,11254.545454545454,24648.034928090907,8216.01164269697,12039.390095454546,12044.981981818184,36125.02871181818,12041.676237272728,1753.076160454545,1753.076160454545,5259.228481363637,1753.076160454545,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.05487496963636363,0.05494069299999999,0.16474156972727275,0.054913856575757564,0.04286043263636364,0.04291428263636363,0.12865622809090907,0.04288540936363636,459.8628897209762,544.121032801734,1464.51834697433,488.1727823247766,253.47976468876223,307.9063604086185,815.1091395109705,271.7030465036568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25248,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,3,0,2,0,0,0,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.249382,584.0793170000001,585.363087,538.055642,539.0410866666667,539.892993,0,1,1,0,1,1,11,1021.700287,11254.545454545454,23530.791196090904,7843.597065363638,12127.382174545452,12135.135523636362,36395.004501818185,12131.668167272726,1510.1947113636363,1511.4681603636366,4531.857583090909,1510.6191943636366,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.05569003990909091,0.05576248327272728,0.1671603000909091,0.05572010003030303,0.042302406636363636,0.04235537272727272,0.1269937001818182,0.0423312333939394,470.0018044529261,536.3363771255231,1477.091045022461,492.36368167415367,256.0608400965817,311.6390506405042,823.9972006775446,274.6657335591815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25249,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,3,0,2,0,0,0,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.830274,565.0615666666666,565.919912,531.89191,532.6512836666667,533.648055,0,1,1,0,1,1,11,1021.700287,11254.545454545454,23530.791196090904,7843.597065363638,12212.149388181819,12273.52289909091,36754.579922727266,12251.52664090909,1467.0132145454545,1485.6518770909092,4434.496621727273,1478.1655405757576,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.05645953709090909,0.05653621390909091,0.1695123323636364,0.05650411078787878,0.04178340590909091,0.04183936027272727,0.1254265758181818,0.0418088586060606,478.91319694836585,546.6180626880961,1505.1782038799092,501.72606795996967,258.9115108466167,314.05474663063256,832.0358519451114,277.3452839817038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25251,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,3,0,2,0,0,0,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.494046,527.5866173333334,528.507422,524.338322,524.8795906666667,525.89179,0,1,1,0,1,1,11,1021.700287,11254.545454545454,23530.791196090904,7843.597065363638,12430.962677272728,12495.93482,37417.309640909094,12472.436546969695,1268.0078707272728,1268.0078707272728,3804.023612181819,1268.0078707272728,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.057967603454545456,0.05803330109090909,0.17401384981818183,0.058004616606060606,0.04042394463636364,0.040483465090909096,0.12135516281818183,0.04045172093939394,496.10847549361785,566.0929001519415,1558.873748439415,519.6245828131384,262.91990384377584,318.8649017684534,844.8663811784158,281.622127059472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25264,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,2,0,1,0,2,0,0,2,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.836665,521.0016416666666,522.579633,532.933556,533.9065696666667,535.434954,0,1,1,0,1,1,11,912.7969367000001,13363.636363636364,27640.069663972725,9213.356554657577,12820.936734545454,12830.100774545455,38478.925970000004,12826.308656666668,1229.4570972727272,1229.4570972727272,3688.3712918181827,1229.4570972727272,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.063879886,0.06392894463636363,0.19170942836363636,0.0639031427878788,0.0407082209090909,0.04075210963636364,0.12219099318181818,0.04073033106060606,627.1306128074452,989.6860005501687,2604.8762469797393,868.2920823265796,228.7664686771542,323.0497761049498,780.9802026356002,260.3267342118668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25266,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,2,0,1,0,2,0,0,2,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.465425,415.00745766666665,416.021281,438.482939,439.92305366666665,440.681787,1,1,1,1,1,1,11,865.8001863000001,13363.636363636364,27593.072913572727,9197.690971190908,12806.821352727273,12817.615804545454,38434.45143636363,12811.48381212121,2156.8752525454547,2156.8752525454547,6470.625757636363,2156.8752525454547,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.06472917354545454,0.06478355245454546,0.19426565800000004,0.06475521933333334,0.04187121381818182,0.04191509772727273,0.12568376254545457,0.04189458751515151,665.9698292890909,1053.9266820307012,2772.2689635144507,924.0896545048166,247.03187468284258,348.59634753839515,843.0149183379727,281.00497277932425,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25278,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,2,0,1,0,2,0,0,2,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.524104,290.90646,291.669601,338.918315,340.08900666666665,340.979764,1,1,1,1,1,1,11,1107.3361540000003,13363.636363636364,27834.60888127273,9278.202960424243,12397.447575454544,12412.238196363636,37217.88905818183,12405.96301939394,2590.774047818182,2634.0713127272725,7815.619408363636,2605.2064694545447,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.06650406872727273,0.06658021736363637,0.19960826290909092,0.06653608763636364,0.04285949018181818,0.04291353809090909,0.12865684545454545,0.04288561515151515,734.0146389620292,1148.5525947556607,3029.0961142016818,1009.6987047338938,263.118448172305,371.08221238870226,897.6506589096771,299.2168863032257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25314,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,1,0,2,0,0,0,0,20.0,30.0,80.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,147.39741,148.339776,149.383602,213.91662,214.70320733333332,216.057491,1,1,1,1,1,1,11,987.4313199000001,24981.81818181818,50951.067683536356,16983.689227845454,10258.24624890909,10352.255724272727,30879.380255727272,10293.12675190909,3289.434460272727,3289.434460272727,9868.30338081818,3289.434460272727,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.07728294754545453,0.07743532018181819,0.23206435681818186,0.07735478560606063,0.04652125027272727,0.04659616845454546,0.1396631690909091,0.0465543896969697,971.9684944484419,1190.0877482596022,3348.2529461461354,1116.0843153820451,525.4172427236458,535.9936858933305,1595.7019126497753,531.9006375499249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25315,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,1,0,2,0,0,0,0,20.0,30.0,80.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,193.27336,193.993791,195.42611,272.36941,273.26571133333334,274.780631,1,1,1,1,1,1,11,960.0322809999999,24981.81818181818,50923.66864463636,16974.556214878787,10714.157474272726,10753.726986818183,32217.238771727276,10739.079590575757,3864.6860906363636,3867.3487567272723,11599.383604090908,3866.4612013636365,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.07374573200000002,0.07390424863636365,0.22146404609090908,0.0738213486969697,0.04654943290909091,0.04661104872727272,0.13972916527272725,0.04657638842424243,885.7250561129454,1086.3563528684417,3054.5505282765084,1018.1835094255028,519.5845295380811,528.8416962901141,1576.3170505042037,525.4390168347346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25637,Seattle,WA,2014.0,2024.0,3,3SG 2x2,3,0,3,3,0,0,0,2,0,1,0,2,0,0,2,0,20.0,30.0,80.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.179481,253.71868200000003,254.729393,455.236707,456.83645866666666,458.092999,1,1,1,1,1,1,11,920.9539867,8718.181818181818,18357.317623063638,6119.1058743545445,9312.933836999999,9326.684975,27963.827014909093,9321.275671636366,2355.7648281818188,2376.1400121818183,7089.174653727273,2363.0582179090907,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.056737341181818175,0.05684103127272728,0.17036197072727272,0.056787323575757574,0.04827419554545454,0.048329729818181816,0.14490384936363634,0.04830128312121212,638.7823654136839,983.4856647567462,2605.0289371666363,868.3429790555455,220.67619488790345,311.4421752952396,753.1876523672894,251.06255078909643,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25661,Seattle,WA,2014.0,2024.0,3,3SG 2x2,3,0,3,2,0,0,0,0,0,0,0,3,0,0,3,0,30.0,30.0,90.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125.394022,126.82164033333333,128.398928,128.649763,129.85946333333334,131.462194,1,1,1,1,1,1,11,4316.75929,10527.272727272728,23325.85019909091,7775.28339969697,11384.222175454548,11437.353476363636,34207.236496363636,11402.412165454547,2724.6019576363633,2728.190768454545,8180.983494545452,2726.994498181818,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.05283559763636365,0.05301219927272727,0.1587621945454545,0.052920731515151524,0.05147127299999999,0.05155323545454546,0.154552683,0.051517560999999996,1109.7053452759233,1161.0062268616614,3420.47143262069,1140.1571442068962,415.69192712030997,416.9139376922432,1249.0132863781685,416.3377621260561,5.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25698,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,3,1,2,0,0,0,2,20.0,30.0,100.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,89.563954,90.72177425,91.877214,435.343929,436.5580755,437.765491,1,1,1,1,1,1,11,1899.7959799999999,10018.181818181818,24113.18147936364,6028.29536984091,13426.039264545454,13448.23839,53760.39089272728,13440.09772318182,3928.474307454545,3928.474307454545,15713.89722981818,3928.474307454545,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.062204589909090904,0.06227761072727272,0.24896429809090906,0.062241074522727265,0.07070567400000001,0.07103064627272727,0.2834715627272727,0.07086789068181817,884.6261467899429,2157.804205140041,5082.1422106993705,1270.5355526748426,397.89006754245526,604.2472539640099,2062.135325613301,515.5338314033253,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25789,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,1,0,0,0,0,2,1,1,4,0,0,0,2,30.0,30.0,120.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,46.888727,48.22699775,49.549993,211.78216,213.28630900000002,214.782584,1,1,1,1,1,1,11,9436.363636363636,19109.090909090908,57427.27272727273,14356.818181818182,23179.105460000002,23222.093019999997,92803.11327,23200.7783175,6803.922083636364,6822.097673727272,27253.081427545458,6813.270356886364,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06952227872727273,0.069679445,0.2784035019090909,0.06960087547727273,0.22491029018181818,0.22554004472727274,0.9009001465454545,0.22522503663636362,2442.672989416712,5140.148613404558,12769.76964496246,3192.442411240615,525.4763999955301,811.3070276975108,2748.732756564988,687.183189141247,9.0,6.0,3.0,3.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
25790,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,1,0,0,0,0,2,2,0,4,0,0,2,0,30.0,30.0,120.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,69.987814,71.21331699999999,72.434491,227.337426,228.66707524999998,229.994305,1,1,1,1,1,1,11,6009.090909090909,19181.81818181818,48209.09090909091,12052.272727272728,23964.492621818183,23992.886894545456,95914.74461727272,23978.68615431818,6776.948119363637,6787.946087818182,27129.788414363633,6782.447103590908,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.07125586572727273,0.07139643845454546,0.2853044128181818,0.07132610320454545,0.23378582527272726,0.2341969059090909,0.9359641315454545,0.23399103288636364,1979.361995278936,2631.226008363565,9222.070630122425,2305.5176575306064,526.4302746726195,814.1666162418537,2680.3388802023037,670.0847200505759,4.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
25800,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,1,0,0,0,0,2,3,1,3,0,0,0,2,20.0,30.0,110.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,4.0,244.107475,245.62288225,247.135914,101.380173,102.86694,104.339847,1,1,1,1,1,1,11,2212.9787920000003,10509.09090909091,26724.426921545455,6681.106730386364,25217.143526363638,25335.002068181817,101104.12229999999,25276.030574999997,7370.838412363635,7372.922237818181,29487.521300363635,7371.880325090909,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06427026863636363,0.06443535381818183,0.2574113875454545,0.06435284688636363,0.25423988590909086,0.25491498663636364,1.018306375363636,0.254576593840909,1986.0639511819334,5960.279028133324,13354.571036445,3338.64275911125,638.8121444193804,852.8627211267889,3018.2403943905233,754.5600985976308,9.0,7.0,2.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
